tourney_date,tourney_name,surface,best_of,round,winner_name,loser_name,comp_win_prob,sim_win_prob,blend_win_prob,elo_win_prob
2016-03-04,Davis Cup G2 R1: MON vs LAT,Hard,5,RR,Martins Podzus,Romain Arneodo,0.562,0.5058,0.5282800000000001,0.5213
2016-03-04,Davis Cup G2 R1: MON vs LAT,Hard,3,RR,Lucas Catarina,Rudolfs Mednis,0.5238,0.493,0.50532,0.5241
2016-03-04,Davis Cup G2 R1: MON vs LAT,Hard,3,RR,Benjamin Balleret,Martins Podzus,0.4204,0.4408,0.43264,0.3948
2016-03-04,Davis Cup G2 R1: PAR vs VEN,Hard,5,RR,Ricardo Rodriguez,Bruno Britez,0.3628,0.5058,0.4486,0.5181
2016-03-04,Davis Cup G2 R1: PAR vs VEN,Hard,5,RR,Luis David Martinez,Ayed Zatar,0.3395,0.5058,0.43928,0.523
2016-03-04,Davis Cup G2 R1: LTU vs NOR,Hard,5,RR,Viktor Durasovic,Laurynas Grigelis,0.4355,0.4004,0.41444000000000003,0.5002
2016-03-04,Davis Cup G2 R1: PAR vs VEN,Hard,3,RR,Ricardo Rodriguez,Francisco Yim Kim,0.4359,0.5246,0.48912,0.5402
2016-03-04,Davis Cup G2 R1: PUR vs ESA,Hard,5,RR,Marcelo Arevalo,Alex Diaz,0.416,0.5058,0.46988,0.5487
2016-03-04,Davis Cup G2 R1: PHI vs KUW,Clay,5,RR,Jeson Patrombon,Abdulrahman Alawadhi,0.2557,0.5058,0.40576,0.479
2016-03-04,Davis Cup G2 R1: SRI vs THA,Hard,5,RR,Pruchya Isarow,Harshana Godamanna,0.2617,0.5058,0.40816,0.4315
2016-03-04,Davis Cup G2 R1: ZIM vs FIN,Hard,5,RR,Harri Heliovaara,Takanyi Garanganga,0.6609,0.5058,0.5678400000000001,0.497
2016-03-04,Davis Cup G2 R1: PHI vs KUW,Clay,3,RR,Jeson Patrombon,Abdulhamid Mubarak,0.3813,0.518,0.46332,0.503
2016-03-04,Davis Cup G2 R1: PHI vs KUW,Clay,3,RR,Francis Casey Alcantara,Ali Ghareeb,0.5043,0.493,0.49752,0.523
2016-03-04,Davis Cup G2 R1: PUR vs ESA,Hard,3,RR,Sebastian Arcila,Alberto Emmanuel Alvarado Larin,0.5232,0.493,0.50508,0.523
2016-03-04,Davis Cup G2 R1: PUR vs ESA,Hard,3,RR,Ignacio Garcia,Sebastian Quiros,0.5,0.493,0.4958,0.5
2016-03-04,Davis Cup G2 R1: RSA vs LUX,Hard,5,RR,Tucker Vorster,Alex Knaff,0.408,0.5058,0.46668000000000004,0.5437
2016-03-04,Davis Cup G2 R1: RSA vs LUX,Hard,5,RR,Lloyd Harris,Ugo Nastasi,0.7422,0.5058,0.60036,0.5635
2016-03-04,Davis Cup G2 R1: RSA vs LUX,Hard,3,RR,Tucker Vorster,Tom Diederich,0.4458,0.5482,0.50724,0.5417
2016-03-04,Davis Cup G2 R1: RSA vs LUX,Hard,3,RR,Lloyd Harris,Alex Knaff,0.4651,0.51,0.49204000000000003,0.5638
2016-03-04,Davis Cup G2 R1: SRI vs THA,Hard,5,RR,Harshana Godamanna,Puriwat Chatpatcharoen,0.4824,0.5058,0.49644000000000005,0.4979
2016-03-04,Davis Cup G2 R1: SRI vs THA,Hard,5,RR,Pruchya Isarow,Sharmal Dissanayake,0.6967,0.5484,0.60772,0.5243
2016-03-04,Davis Cup G2 R1: SRI vs THA,Hard,5,RR,Sharmal Dissanayake,Puriwat Chatpatcharoen,0.2847,0.4004,0.35412,0.4582
2016-03-04,Davis Cup G2 R1: PUR vs ESA,Hard,5,RR,Marcelo Arevalo,Sebastian Arcila,0.4642,0.5188,0.49696,0.5878
2016-03-04,Davis Cup G2 R1: TPE vs MAS,Hard,5,RR,Mohd Assri Merzuki,Jui Chen Hung,0.6695,0.5058,0.57128,0.4837
2016-03-04,Davis Cup G2 R1: URU vs PER,Clay,5,RR,Juan Pablo Varillas,Rodrigo Arus,0.2597,0.5058,0.40736000000000006,0.4547
2016-03-04,Davis Cup G2 R1: ZIM vs FIN,Hard,5,RR,Jarkko Nieminen,Courtney John Lock,0.3088,0.4254,0.37876,0.4174
2016-03-04,Davis Cup G2 R1: TPE vs MAS,Hard,5,RR,Liang Chi Huang,Syed Mohd Agil Syed Naguib,0.5,0.5058,0.50348,0.5
2016-03-04,Davis Cup G2 R1: VIE vs INA,Hard,5,RR,Thien Nguyen Hoang,Aditya Hari Sasongko,0.6972,0.5058,0.58236,0.502
2016-03-04,Davis Cup G2 R1: VIE vs INA,Hard,3,RR,Christopher Rungkat,Nam Hoang Ly,0.4146,0.493,0.46164000000000005,0.523
2016-03-04,Davis Cup G2 R1: VIE vs INA,Hard,3,RR,Nam Hoang Ly,Aditya Hari Sasongko,0.5716,0.4626,0.5062,0.503
2016-03-04,Davis Cup G2 R1: URU vs PER,Clay,3,RR,Martin Cuevas,Mauricio Echazu,0.4813,0.493,0.48832000000000003,0.4304
2016-03-04,Davis Cup G2 R1: URU vs PER,Clay,5,RR,Mauricio Echazu,Santiago Maresca,0.6866,0.5058,0.57812,0.4965
2016-03-04,Davis Cup G2 R1: URU vs PER,Clay,5,RR,Jorge Brian Panta Herreros,Martin Cuevas,0.7222,0.5058,0.59236,0.5208
2016-03-04,Davis Cup G2 R1: TPE vs MAS,Hard,3,RR,Jui Chen Hung,Hao Sheng Koay,0.3979,0.4626,0.43672,0.4926
2016-03-04,Davis Cup G2 R1: TPE vs MAS,Hard,5,RR,Liang Chi Huang,Mohd Assri Merzuki,0.364,0.6246,0.52036,0.4992
2016-03-04,Davis Cup WG R1: ARG vs POL,Hard,3,RR,Hubert Hurkacz,Renzo Olivo,0.534,0.518,0.5244,0.4769
2016-03-04,Davis Cup G2 R1: ZIM vs FIN,Hard,3,RR,Takanyi Garanganga,Eero Vasa,0.3938,0.4778,0.4442,0.4798
2016-03-04,Davis Cup WG R1: SRB vs KAZ,Hard,5,RR,Novak Djokovic,Mikhail Kukushkin,0.9847,0.7482,0.8428,0.963
2016-03-04,Davis Cup G2 R1: VIE vs INA,Hard,5,RR,Christopher Rungkat,Minhtuan Pham,0.388,0.5484,0.48424,0.5449
2016-03-04,Davis Cup G2 R1: PHI vs KUW,Clay,3,RR,Ruben Gonzales,Mohammad Ghareeb,0.4589,0.493,0.47936,0.4334
2016-03-04,Davis Cup WG R1: ARG vs POL,Hard,3,RR,Guido Pella,Michal Przysiezny,0.569,0.5482,0.55652,0.5481
2016-03-04,Davis Cup WG R1: GER vs CZE,Hard,5,RR,Philipp Kohlschreiber,Lukas Rosol,0.6965,0.5816,0.62756,0.6634
2016-03-04,Davis Cup WG R1: ARG vs POL,Hard,3,RR,Leonardo Mayer,Hubert Hurkacz,0.6088,0.565,0.5825199999999999,0.5294
2016-03-04,Davis Cup WG R1: ARG vs POL,Hard,5,RR,Leonardo Mayer,Michal Przysiezny,0.7469,0.6366,0.68072,0.6205
2016-03-04,Davis Cup WG R1: CAN vs FRA,Clay,5,RR,Gael Monfils,Frank Dancevic,0.9076,0.6246,0.7378,0.7895
2016-03-04,Davis Cup WG R1: CAN vs FRA,Clay,3,RR,Richard Gasquet,Philip Bester,0.7724,0.643,0.69476,0.8323
2016-03-04,Davis Cup WG R1: CAN vs FRA,Clay,3,RR,Jo-Wilfried Tsonga,Frank Dancevic,0.7735,0.6832,0.71932,0.8272
2016-03-04,Davis Cup WG R1: CRO vs BEL,Clay,3,RR,Marin Cilic,Kimmer Coppejans,0.7025,0.5866,0.63296,0.7534
2016-03-04,Davis Cup WG R1: CRO vs BEL,Clay,5,RR,David Goffin,Borna Coric,0.6783,0.4748,0.5562,0.6778
2016-03-04,Davis Cup WG R1: CRO vs BEL,Clay,5,RR,David Goffin,Marin Cilic,0.5114,0.4254,0.4598,0.5164
2016-03-04,Davis Cup WG R1: CRO vs BEL,Clay,3,RR,Borna Coric,Kimmer Coppejans,0.6118,0.565,0.58372,0.6013
2016-03-04,Davis Cup WG R1: GBR vs JPN,Hard,5,RR,Andy Murray,Taro Daniel,0.9699,0.6238,0.76224,0.9486
2016-03-04,Davis Cup WG R1: GBR vs JPN,Hard,3,RR,Kei Nishikori,Daniel Evans,0.7992,0.6434,0.70572,0.8638
2016-03-04,Davis Cup WG R1: GBR vs JPN,Hard,5,RR,Andy Murray,Kei Nishikori,0.7621,0.4924,0.6002799999999999,0.6823
2016-03-04,Davis Cup WG R1: CAN vs FRA,Clay,5,RR,Gilles Simon,Vasek Pospisil,0.69,0.3728,0.49968,0.6183
2016-03-04,Davis Cup G2 R1: ZIM vs FIN,Hard,3,RR,Harri Heliovaara,Courtney John Lock,0.6222,0.6434,0.6349199999999999,0.5498
2016-03-04,Davis Cup WG R1: GER vs CZE,Hard,5,RR,Tomas Berdych,Alexander Zverev,0.8808,0.6246,0.7270800000000001,0.7711
2016-03-04,Davis Cup WG R1: USA vs AUS,Grass,5,RR,Bernard Tomic,Jack Sock,0.4971,0.451,0.46944,0.4641
2016-03-04,Davis Cup WG R1: USA vs AUS,Grass,3,RR,John Isner,Sam Groth,0.6443,0.6102,0.62384,0.7585
2016-03-04,Davis Cup WG R1: USA vs AUS,Grass,5,RR,John Isner,Bernard Tomic,0.6537,0.713,0.6892799999999999,0.4877
2016-03-04,Davis Cup WG R1: SUI vs ITA,Clay,3,RR,Marco Cecchinato,Adrien Bossel,0.5042,0.3872,0.43399999999999994,0.3743
2016-03-04,Davis Cup WG R1: SUI vs ITA,Clay,5,RR,Andreas Seppi,Henri Laaksonen,0.6309,0.41,0.49836,0.5138
2016-03-04,Davis Cup WG R1: SUI vs ITA,Clay,3,RR,Paolo Lorenzi,Antoine Bellier,0.4636,0.4132,0.43336,0.4458
2016-03-04,Davis Cup WG R1: SRB vs KAZ,Hard,5,RR,Viktor Troicki,Aleksandr Nedovyesov,0.8576,0.6366,0.7250000000000001,0.7439
2016-03-04,Davis Cup WG R1: SRB vs KAZ,Hard,3,RR,Mikhail Kukushkin,Viktor Troicki,0.334,0.4408,0.39808,0.3135
2016-03-04,Davis Cup WG R1: SRB vs KAZ,Hard,5,RR,Novak Djokovic,Aleksandr Nedovyesov,0.9868,0.8152,0.88384,0.9747
2016-03-04,Davis Cup WG R1: GER vs CZE,Hard,3,RR,Lukas Rosol,Alexander Zverev,0.5057,0.51,0.5082800000000001,0.4861
2016-03-04,Davis Cup WG R1: GER vs CZE,Hard,3,RR,Philipp Kohlschreiber,Tomas Berdych,0.3606,0.4842,0.43476000000000004,0.3654
2016-03-04,Davis Cup WG R1: SUI vs ITA,Clay,5,RR,Paolo Lorenzi,Marco Chiudinelli,0.667,0.451,0.5374000000000001,0.5017
2016-03-07,Indian Wells Masters,Hard,3,R64,Richard Gasquet,Nicolas Mahut,0.7231,0.629,0.66664,0.8078
2016-03-07,Indian Wells Masters,Hard,3,R128,Federico Delbonis,Santiago Giraldo,0.5646,0.493,0.52164,0.5953
2016-03-07,Indian Wells Masters,Hard,3,R128,Albert Ramos,Hyeon Chung,0.4378,0.518,0.48592,0.3826
2016-03-07,Indian Wells Masters,Hard,3,R128,Pablo Carreno Busta,Evgeny Donskoy,0.5055,0.4778,0.48888,0.5187
2016-03-07,Indian Wells Masters,Hard,3,R128,Inigo Cervantes Huegun,Nicolas Almagro,0.4421,0.4186,0.428,0.4014
2016-03-07,Indian Wells Masters,Hard,3,R128,Rajeev Ram,Noah Rubin,0.5871,0.565,0.5738399999999999,0.5383
2016-03-07,Indian Wells Masters,Hard,3,R128,Borna Coric,Lucas Pouille,0.5484,0.4842,0.50988,0.5676
2016-03-07,Indian Wells Masters,Hard,3,R128,Juan Martin del Potro,Tim Smyczek,0.4964,0.643,0.58436,0.6512
2016-03-07,Indian Wells Masters,Hard,3,R128,Illya Marchenko,Dmitry Tursunov,0.6301,0.518,0.56284,0.5535
2016-03-07,Indian Wells Masters,Hard,3,R128,Andrey Kuznetsov,Marco Trungelliti,0.6267,0.51,0.5566800000000001,0.6014
2016-03-07,Indian Wells Masters,Hard,3,R128,Nicolas Mahut,Renzo Olivo,0.5491,0.518,0.53044,0.524
2016-03-07,Indian Wells Masters,Hard,3,R128,Frances Tiafoe,Taylor Fritz,0.3788,0.4842,0.44204,0.3421
2016-03-07,Indian Wells Masters,Hard,3,R128,Ryan Harrison,Dusan Lajovic,0.4611,0.518,0.49524,0.432
2016-03-07,Indian Wells Masters,Hard,3,R128,Leonardo Mayer,Sam Groth,0.586,0.493,0.5302,0.6687
2016-03-07,Indian Wells Masters,Hard,3,R128,Robin Haase,Diego Schwartzman,0.5597,0.5702,0.5660000000000001,0.6004
2016-03-07,Indian Wells Masters,Hard,3,R128,Mikhail Kukushkin,Daniel Munoz de la Nava,0.5373,0.4778,0.5016,0.5826
2016-03-07,Indian Wells Masters,Hard,3,R128,John Millman,Alexander Sarkissian,0.5366,0.395,0.45164,0.4896
2016-03-07,Indian Wells Masters,Hard,3,R128,Adrian Mannarino,Lukas Rosol,0.4544,0.493,0.47756000000000004,0.4258
2016-03-07,Indian Wells Masters,Hard,3,R128,Alexander Zverev,Ivan Dodig,0.5459,0.4066,0.46232000000000006,0.5871
2016-03-07,Indian Wells Masters,Hard,3,R128,Andreas Seppi,Donald Young,0.5251,0.5482,0.53896,0.5206
2016-03-07,Indian Wells Masters,Hard,3,R128,Guido Pella,Kyle Edmund,0.5905,0.6128,0.60388,0.6068
2016-03-07,Indian Wells Masters,Hard,3,R128,Fernando Verdasco,Peter Polansky,0.4881,0.5482,0.52416,0.4975
2016-03-07,Indian Wells Masters,Hard,3,R64,Federico Delbonis,Joao Sousa,0.4499,0.4778,0.46664,0.4586
2016-03-07,Indian Wells Masters,Hard,3,R128,Vincent Millot,Mackenzie Mcdonald,0.41,0.51,0.47,0.4447
2016-03-07,Indian Wells Masters,Hard,3,R128,Vasek Pospisil,Jared Donaldson,0.6146,0.5866,0.5978,0.603
2016-03-07,Indian Wells Masters,Hard,3,R64,Albert Ramos,Nick Kyrgios,0.293,0.395,0.35419999999999996,0.2144
2016-03-07,Indian Wells Masters,Hard,3,R128,Michael Berrer,Juan Monaco,0.4741,0.5866,0.5416000000000001,0.4868
2016-03-07,Indian Wells Masters,Hard,3,R128,Jozef Kovalik,Pierre Hugues Herbert,0.3966,0.3872,0.39096,0.3625
2016-03-07,Indian Wells Masters,Hard,3,R128,Mikhail Youzhny,Aljaz Bedene,0.3814,0.395,0.38956,0.3315
2016-03-07,Indian Wells Masters,Hard,3,R128,Guillermo Garcia Lopez,Ernests Gulbis,0.5707,0.4408,0.49276,0.612
2016-03-07,Indian Wells Masters,Hard,3,R128,Thiemo De Bakker,Jiri Vesely,0.456,0.3724,0.40584,0.4713
2016-03-07,Indian Wells Masters,Hard,3,R128,Denis Kudla,Denis Istomin,0.4963,0.4778,0.4852,0.487
2016-03-07,Indian Wells Masters,Hard,3,R128,Bjorn Fratangelo,Teymuraz Gabashvili,0.3975,0.3872,0.39132,0.3911
2016-03-07,Indian Wells Masters,Hard,3,R64,Andy Murray,Marcel Granollers,0.8503,0.5866,0.69208,0.9507
2016-03-07,Indian Wells Masters,Hard,3,R64,Leonardo Mayer,Viktor Troicki,0.4217,0.5794,0.51632,0.4447
2016-03-07,Indian Wells Masters,Hard,3,R64,Gael Monfils,Pablo Carreno Busta,0.6775,0.5794,0.6186400000000001,0.7012
2016-03-07,Indian Wells Masters,Hard,3,R64,Milos Raonic,Inigo Cervantes Huegun,0.7502,0.7496,0.7498400000000001,0.8293
2016-03-07,Indian Wells Masters,Hard,3,R64,Bernard Tomic,Rajeev Ram,0.6383,0.493,0.55112,0.6595
2016-03-07,Indian Wells Masters,Hard,3,R64,Borna Coric,Thomaz Bellucci,0.5194,0.4842,0.49828,0.5747
2016-03-07,Indian Wells Masters,Hard,3,R64,Tomas Berdych,Juan Martin del Potro,0.7523,0.4408,0.5654,0.7743
2016-03-07,Indian Wells Masters,Hard,3,R64,Andrey Kuznetsov,Jeremy Chardy,0.5038,0.4132,0.44944000000000006,0.5523
2016-03-07,Indian Wells Masters,Hard,3,R64,Guido Pella,Pablo Cuevas,0.4116,0.518,0.47544000000000003,0.3379
2016-03-07,Indian Wells Masters,Hard,3,R64,David Goffin,Frances Tiafoe,0.7332,0.4842,0.5838,0.8008
2016-03-07,Indian Wells Masters,Hard,3,R64,Marin Cilic,Ryan Harrison,0.7037,0.6102,0.6476,0.7153
2016-03-07,Indian Wells Masters,Hard,3,R128,Gilles Muller,Victor Estrella,0.6053,0.7364,0.68396,0.5742
2016-03-07,Indian Wells Masters,Hard,3,R128,Marcel Granollers,Damir Dzumhur,0.4221,0.5702,0.5109600000000001,0.3725
2016-03-07,Indian Wells Masters,Hard,3,R64,Alexandr Dolgopolov,Robin Haase,0.5931,0.5702,0.5793600000000001,0.582
2016-03-07,Indian Wells Masters,Hard,3,R32,Tomas Berdych,Borna Coric,0.7234,0.5866,0.64132,0.7509
2016-03-07,Indian Wells Masters,Hard,3,R64,Kei Nishikori,Mikhail Kukushkin,0.761,0.6128,0.67208,0.8007
2016-03-07,Indian Wells Masters,Hard,3,R64,Adrian Mannarino,Benoit Paire,0.4062,0.5482,0.4914,0.409
2016-03-07,Indian Wells Masters,Hard,3,R32,Alexander Zverev,Gilles Simon,0.4127,0.518,0.47588,0.3914
2016-03-07,Indian Wells Masters,Hard,3,R64,John Isner,Andreas Seppi,0.6963,0.7364,0.7203600000000001,0.6699
2016-03-07,Indian Wells Masters,Hard,3,R64,Gilles Simon,Vasek Pospisil,0.5698,0.3724,0.45136,0.6077
2016-03-07,Indian Wells Masters,Hard,3,R64,Alexander Zverev,Grigor Dimitrov,0.3815,0.4066,0.39656,0.3575
2016-03-07,Indian Wells Masters,Hard,3,R64,Rafael Nadal,Gilles Muller,0.6633,0.4408,0.5298,0.7363
2016-03-07,Indian Wells Masters,Hard,3,R64,Jo-Wilfried Tsonga,Vincent Millot,0.7569,0.6702,0.70488,0.7765
2016-03-07,Indian Wells Masters,Hard,3,R64,Sam Querrey,Thiemo De Bakker,0.6733,0.6832,0.6792400000000001,0.7194
2016-03-07,Indian Wells Masters,Hard,3,R64,Fernando Verdasco,Martin Klizan,0.4055,0.565,0.5012,0.3634
2016-03-07,Indian Wells Masters,Hard,3,R64,Dominic Thiem,Jozef Kovalik,0.7695,0.6644,0.70644,0.8382
2016-03-07,Indian Wells Masters,Hard,3,R64,Roberto Bautista Agut,Mikhail Youzhny,0.7787,0.6832,0.7214,0.8902
2016-03-07,Indian Wells Masters,Hard,3,R64,Philipp Kohlschreiber,Denis Kudla,0.7071,0.5794,0.6304799999999999,0.8096
2016-03-07,Indian Wells Masters,Hard,3,R64,Novak Djokovic,Bjorn Fratangelo,0.8762,0.7166,0.78044,0.9668
2016-03-07,Indian Wells Masters,Hard,3,R32,Stan Wawrinka,Andrey Kuznetsov,0.7459,0.565,0.6373599999999999,0.7955
2016-03-07,Indian Wells Masters,Hard,3,R32,David Goffin,Guido Pella,0.6312,0.4626,0.53004,0.6923
2016-03-07,Indian Wells Masters,Hard,3,R32,Marin Cilic,Leonardo Mayer,0.6181,0.5246,0.562,0.6016
2016-03-07,Indian Wells Masters,Hard,3,R32,Richard Gasquet,Alexandr Dolgopolov,0.658,0.5702,0.6053200000000001,0.7399
2016-03-07,Indian Wells Masters,Hard,3,R32,Kei Nishikori,Steve Johnson,0.681,0.4626,0.54996,0.7721
2016-03-07,Indian Wells Masters,Hard,3,R32,John Isner,Adrian Mannarino,0.7086,0.7166,0.7134,0.691
2016-03-07,Indian Wells Masters,Hard,3,R64,Stan Wawrinka,Illya Marchenko,0.7753,0.565,0.6491199999999999,0.8437
2016-03-07,Indian Wells Masters,Hard,3,R64,Feliciano Lopez,Guillermo Garcia Lopez,0.5917,0.5866,0.58864,0.5742
2016-03-07,Indian Wells Masters,Hard,3,R32,Rafael Nadal,Fernando Verdasco,0.7315,0.5246,0.60736,0.8314
2016-03-07,Indian Wells Masters,Hard,3,R64,Jack Sock,Michael Berrer,0.6739,0.5528,0.60124,0.7131
2016-03-07,Indian Wells Masters,Hard,3,R32,Dominic Thiem,Jack Sock,0.5809,0.5528,0.56404,0.6377
2016-03-07,Indian Wells Masters,Hard,3,R16,David Goffin,Stan Wawrinka,0.3212,0.4186,0.37964,0.3114
2016-03-07,Indian Wells Masters,Hard,3,R32,Feliciano Lopez,Roberto Bautista Agut,0.4137,0.4778,0.45216,0.311
2016-03-07,Indian Wells Masters,Hard,3,R32,Novak Djokovic,Philipp Kohlschreiber,0.815,0.5866,0.67796,0.8893
2016-03-07,Indian Wells Masters,Hard,3,R32,Gael Monfils,Albert Ramos,0.6541,0.5528,0.5933200000000001,0.6982
2016-03-07,Indian Wells Masters,Hard,3,R32,Milos Raonic,Bernard Tomic,0.6217,0.6934,0.66472,0.6616
2016-03-07,Indian Wells Masters,Hard,3,R32,Federico Delbonis,Andy Murray,0.1848,0.3872,0.30623999999999996,0.106
2016-03-07,Indian Wells Masters,Hard,3,R16,Gael Monfils,Federico Delbonis,0.6311,0.6102,0.61856,0.6281
2016-03-07,Indian Wells Masters,Hard,3,R16,Marin Cilic,Richard Gasquet,0.4268,0.493,0.46652000000000005,0.3481
2016-03-07,Indian Wells Masters,Hard,3,R16,Jo-Wilfried Tsonga,Dominic Thiem,0.4829,0.5246,0.5079199999999999,0.3975
2016-03-07,Indian Wells Masters,Hard,3,R16,Milos Raonic,Tomas Berdych,0.5064,0.6702,0.60468,0.5213
2016-03-07,Indian Wells Masters,Hard,3,R16,Kei Nishikori,John Isner,0.534,0.3202,0.40571999999999997,0.6354
2016-03-07,Indian Wells Masters,Hard,3,R32,Jo-Wilfried Tsonga,Sam Querrey,0.6119,0.518,0.55556,0.6309
2016-03-07,Indian Wells Masters,Hard,3,R64,Steve Johnson,John Millman,0.5958,0.629,0.61572,0.5809
2016-03-07,Indian Wells Masters,Hard,3,R16,Novak Djokovic,Feliciano Lopez,0.7923,0.5794,0.66456,0.9236
2016-03-07,Indian Wells Masters,Hard,3,QF,Milos Raonic,Gael Monfils,0.6206,0.6434,0.63428,0.6534
2016-03-07,Indian Wells Masters,Hard,3,QF,David Goffin,Marin Cilic,0.4975,0.395,0.436,0.5543
2016-03-07,Indian Wells Masters,Hard,3,QF,Rafael Nadal,Kei Nishikori,0.5097,0.493,0.49968,0.5225
2016-03-07,Indian Wells Masters,Hard,3,QF,Novak Djokovic,Jo-Wilfried Tsonga,0.7669,0.518,0.6175600000000001,0.8774
2016-03-07,Indian Wells Masters,Hard,3,SF,Milos Raonic,David Goffin,0.5995,0.712,0.667,0.5901
2016-03-07,Indian Wells Masters,Hard,3,SF,Novak Djokovic,Rafael Nadal,0.7589,0.6128,0.6712400000000001,0.8057
2016-03-07,Indian Wells Masters,Hard,3,F,Novak Djokovic,Milos Raonic,0.7181,0.4428,0.5529200000000001,0.8165
2016-03-07,Indian Wells Masters,Hard,3,R16,Rafael Nadal,Alexander Zverev,0.7321,0.5702,0.63496,0.7973
2016-03-21,Miami Masters,Hard,3,R128,Andreas Seppi,Donald Young,0.5447,0.5482,0.5468,0.5494
2016-03-21,Miami Masters,Hard,3,R128,Santiago Giraldo,Paul Henri Mathieu,0.4417,0.4408,0.44116,0.4159
2016-03-21,Miami Masters,Hard,3,R128,Tatsuma Ito,Nicolas Mahut,0.4087,0.4408,0.42796,0.4085
2016-03-21,Miami Masters,Hard,3,R128,Inigo Cervantes Huegun,Andrey Rublev,0.5857,0.4778,0.52096,0.5466
2016-03-21,Miami Masters,Hard,3,R128,Federico Delbonis,Elias Ymer,0.655,0.51,0.5680000000000001,0.7094
2016-03-21,Miami Masters,Hard,3,R128,Denis Istomin,Borna Coric,0.3823,0.51,0.45892,0.3112
2016-03-21,Miami Masters,Hard,3,R64,Damir Dzumhur,Rafael Nadal,0.198,0.3202,0.27132,0.1186
2016-03-21,Miami Masters,Hard,3,R128,Pierre Hugues Herbert,Lukas Rosol,0.481,0.5482,0.52132,0.4851
2016-03-21,Miami Masters,Hard,3,R128,John Millman,Pablo Carreno Busta,0.4907,0.4778,0.48296,0.4857
2016-03-21,Miami Masters,Hard,3,R128,Andrey Kuznetsov,Rogerio Dutra Silva,0.6635,0.6102,0.63152,0.7138
2016-03-21,Miami Masters,Hard,3,R128,Damir Dzumhur,Leonardo Mayer,0.4041,0.2934,0.33768,0.4043
2016-03-21,Miami Masters,Hard,3,R128,Tim Smyczek,Tommy Paul,0.5137,0.5482,0.5344,0.4377
2016-03-21,Miami Masters,Hard,3,R128,Denis Kudla,Hyeon Chung,0.4177,0.4408,0.43156,0.361
2016-03-21,Miami Masters,Hard,3,R128,Sergiy Stakhovsky,Nicolas Jarry,0.5343,0.4842,0.50424,0.4024
2016-03-21,Miami Masters,Hard,3,R128,Mikhail Kukushkin,Brian Baker,0.5136,0.4408,0.46992,0.5635
2016-03-21,Miami Masters,Hard,3,R128,Taylor Fritz,Simone Bolelli,0.5447,0.4408,0.48236,0.5586
2016-03-21,Miami Masters,Hard,3,R128,Lucas Pouille,Teymuraz Gabashvili,0.4533,0.4842,0.47184000000000004,0.4467
2016-03-21,Miami Masters,Hard,3,R128,Juan Monaco,Ivan Dodig,0.4867,0.3596,0.41044,0.519
2016-03-21,Miami Masters,Hard,3,R128,Dusan Lajovic,Dennis Novikov,0.5589,0.51,0.52956,0.56
2016-03-21,Miami Masters,Hard,3,R128,Marcel Granollers,Bjorn Fratangelo,0.4826,0.5702,0.5351600000000001,0.4311
2016-03-21,Miami Masters,Hard,3,R128,Adrian Mannarino,Illya Marchenko,0.4921,0.51,0.50284,0.4787
2016-03-21,Miami Masters,Hard,3,R128,Fernando Verdasco,Gilles Muller,0.3998,0.4066,0.40388,0.3769
2016-03-21,Miami Masters,Hard,3,R64,Mikhail Kukushkin,Thomaz Bellucci,0.4984,0.4778,0.48604,0.5705
2016-03-21,Miami Masters,Hard,3,R128,Rajeev Ram,Evgeny Donskoy,0.5557,0.5246,0.53704,0.5771
2016-03-21,Miami Masters,Hard,3,R128,Alexander Zverev,Michael Mmoh,0.6585,0.51,0.5694,0.638
2016-03-21,Miami Masters,Hard,3,R128,Mikhail Youzhny,Ernests Gulbis,0.4386,0.4066,0.4194,0.4106
2016-03-21,Miami Masters,Hard,3,R128,Albert Ramos,Alejandro Gonzalez,0.6314,0.6102,0.6186799999999999,0.6401
2016-03-21,Miami Masters,Hard,3,R128,Sam Groth,Victor Estrella,0.4656,0.6928,0.60192,0.3414
2016-03-21,Miami Masters,Hard,3,R128,Yoshihito Nishioka,Jared Donaldson,0.5322,0.4626,0.49044,0.561
2016-03-21,Miami Masters,Hard,3,R128,Vasek Pospisil,Diego Schwartzman,0.6063,0.6702,0.64464,0.6241
2016-03-21,Miami Masters,Hard,3,R128,Kyle Edmund,Jiri Vesely,0.4781,0.3724,0.41468000000000005,0.4984
2016-03-21,Miami Masters,Hard,3,R64,Andy Murray,Denis Istomin,0.8333,0.565,0.67232,0.9317
2016-03-21,Miami Masters,Hard,3,R64,Grigor Dimitrov,Federico Delbonis,0.6017,0.6434,0.6267199999999999,0.589
2016-03-21,Miami Masters,Hard,3,R64,Pablo Cuevas,John Millman,0.6168,0.5528,0.5784,0.676
2016-03-21,Miami Masters,Hard,3,R64,Kei Nishikori,Pierre Hugues Herbert,0.7269,0.4842,0.58128,0.7994
2016-03-21,Miami Masters,Hard,3,R64,Gael Monfils,Tatsuma Ito,0.7172,0.6102,0.6529999999999999,0.7547
2016-03-21,Miami Masters,Hard,3,R64,Jo-Wilfried Tsonga,Santiago Giraldo,0.775,0.7176,0.7405600000000001,0.8177
2016-03-21,Miami Masters,Hard,3,R64,Roberto Bautista Agut,Aljaz Bedene,0.6878,0.565,0.61412,0.8221
