sofascore_event_id,tourney_date,surface,winner_name,loser_name,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_bpSaved,l_bpFaced
15345268,2026-01-22,Hard,Jannik Sinner,James Duckworth,18,2,80,53,43,18,3.0,3.0,9,4,79,50,35,8,9.0,14.0
15345262,2026-01-22,Hard,Karen Khachanov,Nishesh Basavareddy,15,1,70,49,41,14,4.0,4.0,10,3,94,45,32,18,7.0,12.0
15345302,2026-01-22,Hard,Ben Shelton,Dane Sweeny,19,2,64,43,38,15,0.0,0.0,0,5,80,56,34,10,7.0,12.0
15345304,2026-01-22,Hard,Casper Ruud,Jaume Munar,5,3,97,56,45,24,2.0,2.0,5,4,89,43,30,28,7.0,10.0
15345269,2026-01-22,Hard,Luciano Darderi,Sebastian Baez,10,1,104,61,39,23,5.0,10.0,4,3,105,72,34,17,8.0,14.0
15345243,2026-01-22,Hard,Lorenzo Musetti,Lorenzo Sonego,2,2,87,58,40,17,4.0,6.0,5,6,116,77,47,13,17.0,23.0
15345303,2026-01-22,Hard,Valentin Vacherot,Rinky Hijikata,15,4,99,60,50,22,4.0,5.0,5,5,109,77,47,16,5.0,11.0
15345247,2026-01-22,Hard,Botic Van de Zandschulp,Juncheng Shang,15,6,94,64,56,13,1.0,1.0,2,3,101,68,46,16,9.0,13.0
15345245,2026-01-22,Hard,Jakub Mensik,Rafael Jodar,9,2,90,55,44,15,4.0,6.0,3,1,85,52,31,16,5.0,11.0
15345305,2026-01-22,Hard,Ethan Quinn,Hubert Hurkacz,12,2,108,72,56,21,8.0,8.0,9,1,95,57,38,20,4.0,7.0
15345274,2026-01-22,Hard,Eliot Spizzirri,Yibing Wu,8,4,170,117,81,28,11.0,14.0,11,6,164,109,76,23,9.0,15.0
15345306,2026-01-22,Hard,Taylor Fritz,Vit Kopriva,15,1,90,70,54,13,2.0,3.0,3,2,91,53,30,22,3.0,7.0
15345250,2026-01-22,Hard,Tomas Machac,Stefanos Tsitsipas,6,6,139,97,67,28,7.0,10.0,24,8,135,83,65,26,0.0,3.0
15345251,2026-01-22,Hard,Stan Wawrinka,Arthur Gea,11,3,177,139,92,23,10.0,14.0,13,7,170,121,83,23,9.0,13.0
15345242,2026-01-22,Hard,Novak Djokovic,Francesco Maestrelli,4,4,78,52,45,9,4.0,5.0,10,4,93,56,30,15,10.0,16.0
15345246,2026-01-22,Hard,Marin Cilic,Denis Shapovalov,5,5,91,54,43,17,4.0,6.0,3,7,82,47,29,12,6.0,12.0
15345275,2026-01-23,Hard,Lorenzo Musetti,Tomas Machac,10,5,153,86,63,33,10.0,15.0,3,3,197,126,77,30,18.0,26.0
15345244,2026-01-23,Hard,Alexander Zverev,Cameron Norrie,16,1,106,79,61,14,3.0,5.0,5,2,116,83,53,18,8.0,14.0
15345267,2026-01-23,Hard,Alexander Bublik,Tomas Martin Etcheverry,21,2,104,67,60,23,3.0,3.0,10,1,112,74,56,24,3.0,4.0
15345267,2026-01-23,Hard,Alexander Bublik,Tomas Martin Etcheverry,21,2,104,67,60,23,3.0,3.0,10,1,112,74,56,24,3.0,4.0
15345261,2026-01-23,Hard,Learner Tien,Nuno Borges,8,5,100,67,49,18,4.0,6.0,8,2,96,79,51,7,3.0,8.0
15345283,2026-01-23,Hard,Luciano Darderi,Karen Khachanov,17,4,122,74,58,28,2.0,4.0,14,4,139,88,62,28,5.0,8.0
15345263,2026-01-23,Hard,Alex de Minaur,Frances Tiafoe,8,6,97,60,46,20,3.0,5.0,6,1,101,60,35,22,7.0,12.0
15345283,2026-01-23,Hard,Luciano Darderi,Karen Khachanov,17,4,122,74,58,28,2.0,4.0,14,4,139,88,62,28,5.0,8.0
15345259,2026-01-23,Hard,Carlos Alcaraz,Corentin Moutet,3,1,72,51,37,11,2.0,4.0,0,5,93,56,29,15,5.0,13.0
15345275,2026-01-23,Hard,Lorenzo Musetti,Tomas Machac,10,5,153,86,63,33,10.0,15.0,3,3,197,126,77,30,18.0,26.0
15345244,2026-01-23,Hard,Alexander Zverev,Cameron Norrie,16,1,106,79,61,14,3.0,5.0,5,2,116,83,53,18,8.0,14.0
15345260,2026-01-23,Hard,Tommy Paul,Alejandro Davidovich Fokina,3,0,32,21,19,9,0.0,0.0,3,4,51,31,15,8,3.0,8.0
15345257,2026-01-23,Hard,Daniil Medvedev,Fabian Marozsan,19,10,146,94,61,30,5.0,12.0,0,2,188,134,82,16,17.0,28.0
15345267,2026-01-23,Hard,Alexander Bublik,Tomas Martin Etcheverry,21,2,104,67,60,23,3.0,3.0,10,1,112,74,56,24,3.0,4.0
15345263,2026-01-23,Hard,Alex de Minaur,Frances Tiafoe,8,6,97,60,46,20,3.0,5.0,6,1,101,60,35,22,7.0,12.0
15345252,2026-01-23,Hard,Francisco Cerundolo,Andrey Rublev,8,2,100,66,52,20,2.0,3.0,5,5,81,50,42,12,3.0,6.0
15345260,2026-01-23,Hard,Tommy Paul,Alejandro Davidovich Fokina,3,0,32,21,19,9,0.0,0.0,3,4,51,31,15,8,3.0,8.0
15345259,2026-01-23,Hard,Carlos Alcaraz,Corentin Moutet,3,1,72,51,37,11,2.0,4.0,0,5,93,56,29,15,5.0,13.0
15345252,2026-01-23,Hard,Francisco Cerundolo,Andrey Rublev,8,2,100,66,52,20,2.0,3.0,5,5,81,50,42,12,3.0,6.0
15345261,2026-01-23,Hard,Learner Tien,Nuno Borges,8,5,100,67,49,18,4.0,6.0,8,2,96,79,51,7,3.0,8.0
15345257,2026-01-23,Hard,Daniil Medvedev,Fabian Marozsan,19,10,146,94,61,30,5.0,12.0,0,2,188,134,82,16,17.0,28.0
15345264,2026-01-24,Hard,Novak Djokovic,Botic Van de Zandschulp,11,6,96,61,47,21,5.0,7.0,15,4,104,66,45,15,5.0,9.0
15345293,2026-01-24,Hard,Jannik Sinner,Eliot Spizzirri,17,4,132,87,57,19,10.0,16.0,6,3,108,69,45,18,3.0,11.0
15345295,2026-01-24,Hard,Casper Ruud,Marin Cilic,25,4,123,87,68,15,8.0,10.0,18,6,123,65,51,31,3.0,7.0
15345258,2026-01-24,Hard,Taylor Fritz,Stan Wawrinka,30,1,120,84,71,18,5.0,7.0,15,3,114,70,60,24,5.0,7.0
15345280,2026-01-24,Hard,Jakub Mensik,Ethan Quinn,11,8,103,54,39,28,3.0,6.0,9,7,107,57,39,23,5.0,10.0
15345282,2026-01-24,Hard,Ben Shelton,Valentin Vacherot,15,1,96,63,50,22,1.0,1.0,12,4,91,63,50,13,2.0,4.0
15345258,2026-01-24,Hard,Taylor Fritz,Stan Wawrinka,30,1,120,84,71,18,5.0,7.0,15,3,114,70,60,24,5.0,7.0
15345295,2026-01-24,Hard,Casper Ruud,Marin Cilic,25,4,123,87,68,15,8.0,10.0,18,6,123,65,51,31,3.0,7.0
15345280,2026-01-24,Hard,Jakub Mensik,Ethan Quinn,11,8,103,54,39,28,3.0,6.0,9,7,107,57,39,23,5.0,10.0
15345293,2026-01-24,Hard,Jannik Sinner,Eliot Spizzirri,17,4,132,87,57,19,10.0,16.0,6,3,108,69,45,18,3.0,11.0
15345282,2026-01-24,Hard,Ben Shelton,Valentin Vacherot,15,1,96,63,50,22,1.0,1.0,12,4,91,63,50,13,2.0,4.0
15345264,2026-01-24,Hard,Novak Djokovic,Botic Van de Zandschulp,11,6,96,61,47,21,5.0,7.0,15,4,104,66,45,15,5.0,9.0
15345295,2026-01-24,Hard,Casper Ruud,Marin Cilic,25,4,123,87,68,15,8.0,10.0,18,6,123,65,51,31,3.0,7.0
15345281,2026-01-25,Hard,Alex de Minaur,Alexander Bublik,5,1,62,38,31,17,0.0,0.0,6,4,81,54,28,12,5.0,11.0
15345278,2026-01-25,Hard,Alexander Zverev,Francisco Cerundolo,7,2,77,60,48,10,1.0,2.0,0,0,94,60,39,15,3.0,8.0
15345279,2026-01-25,Hard,Learner Tien,Daniil Medvedev,5,1,68,45,32,15,0.0,1.0,6,6,86,59,34,7,3.0,10.0
15345279,2026-01-25,Hard,Learner Tien,Daniil Medvedev,5,1,68,45,32,15,0.0,1.0,6,6,86,59,34,7,3.0,10.0
15345281,2026-01-25,Hard,Alex de Minaur,Alexander Bublik,5,1,62,38,31,17,0.0,0.0,6,4,81,54,28,12,5.0,11.0
15345277,2026-01-25,Hard,Carlos Alcaraz,Tommy Paul,2,0,94,69,54,17,1.0,2.0,7,5,109,65,52,19,7.0,10.0
15345278,2026-01-25,Hard,Alexander Zverev,Francisco Cerundolo,7,2,77,60,48,10,1.0,2.0,0,0,94,60,39,15,3.0,8.0
15345277,2026-01-25,Hard,Carlos Alcaraz,Tommy Paul,2,0,94,69,54,17,1.0,2.0,7,5,109,65,52,19,7.0,10.0
15345270,2026-01-26,Hard,Lorenzo Musetti,Taylor Fritz,13,2,81,56,47,17,2.0,2.0,10,1,84,50,32,19,5.0,9.0
15345287,2026-01-26,Hard,Ben Shelton,Casper Ruud,14,4,96,63,52,24,2.0,3.0,9,6,125,88,59,22,8.0,11.0
15345276,2026-01-26,Hard,Jannik Sinner,Luciano Darderi,19,0,86,63,51,14,6.0,6.0,11,5,97,56,41,16,4.0,8.0
15345287,2026-01-26,Hard,Ben Shelton,Casper Ruud,14,4,96,63,52,24,2.0,3.0,9,6,125,88,59,22,8.0,11.0
15345276,2026-01-26,Hard,Jannik Sinner,Luciano Darderi,19,0,86,63,51,14,6.0,6.0,11,5,97,56,41,16,4.0,8.0
15345270,2026-01-26,Hard,Lorenzo Musetti,Taylor Fritz,13,2,81,56,47,17,2.0,2.0,10,1,84,50,32,19,5.0,9.0
15345265,2026-01-27,Hard,Alexander Zverev,Learner Tien,24,1,133,98,75,22,3.0,3.0,11,9,130,82,61,21,4.0,7.0
15345266,2026-01-27,Hard,Carlos Alcaraz,Alex de Minaur,5,3,84,50,38,18,5.0,7.0,1,0,93,54,32,14,9.0,16.0
15345265,2026-01-27,Hard,Alexander Zverev,Learner Tien,24,1,133,98,75,22,3.0,3.0,11,9,130,82,61,21,4.0,7.0
15345266,2026-01-27,Hard,Carlos Alcaraz,Alex de Minaur,5,3,84,50,38,18,5.0,7.0,1,0,93,54,32,14,9.0,16.0
15345272,2026-01-28,Hard,Jannik Sinner,Ben Shelton,5,2,91,55,42,24,4.0,4.0,8,3,102,78,51,10,9.0,12.0
15345271,2026-01-28,Hard,Novak Djokovic,Lorenzo Musetti,4,1,85,55,34,11,6.0,11.0,4,3,64,39,25,12,4.0,7.0
15345272,2026-01-28,Hard,Jannik Sinner,Ben Shelton,5,2,91,55,42,24,4.0,4.0,8,3,102,78,51,10,9.0,12.0
15345271,2026-01-28,Hard,Novak Djokovic,Lorenzo Musetti,4,1,85,55,34,11,6.0,11.0,4,3,64,39,25,12,4.0,7.0
15345296,2026-01-30,Hard,Carlos Alcaraz,Alexander Zverev,12,5,187,124,91,39,5.0,7.0,17,4,207,150,107,30,10.0,14.0
15345294,2026-01-30,Hard,Novak Djokovic,Jannik Sinner,12,3,159,112,80,24,16.0,18.0,26,2,133,100,80,17,5.0,8.0
15345294,2026-01-30,Hard,Novak Djokovic,Jannik Sinner,12,3,159,112,80,24,16.0,18.0,26,2,133,100,80,17,5.0,8.0
15345296,2026-01-30,Hard,Carlos Alcaraz,Alexander Zverev,12,5,187,124,91,39,5.0,7.0,17,4,207,150,107,30,10.0,14.0
15345294,2026-01-30,Hard,Novak Djokovic,Jannik Sinner,12,3,159,112,80,24,16.0,18.0,26,2,133,100,80,17,5.0,8.0
15460001,2026-02-01,Hard,Andrea Vavassori,Roberto Carballes Baena,12,1,63,46,40,10,0.0,0.0,7,1,64,39,30,16,0.0,1.0
15459994,2026-02-01,Hard,Hugo Grenier,Geoffrey Blancaneaux,11,3,100,76,53,13,3.0,5.0,13,4,91,61,47,16,5.0,7.0
15459995,2026-02-01,Hard,Moise Kouame,Elias Ymer,4,4,106,63,41,27,8.0,10.0,3,3,102,62,43,21,9.0,12.0
15460001,2026-02-01,Hard,Andrea Vavassori,Roberto Carballes Baena,12,1,63,46,40,10,0.0,0.0,7,1,64,39,30,16,0.0,1.0
15459998,2026-02-01,Hard,Clement Chidekh,Martin Landaluce,5,6,105,67,41,18,8.0,14.0,8,5,103,72,46,12,6.0,12.0
15460000,2026-02-01,Hard,Clement Tabur,Billy Harris,6,4,87,49,39,24,0.0,1.0,8,1,94,61,45,18,4.0,6.0
15459996,2026-02-01,Hard,Ugo Blanchet,Bernabe Zapata Miralles,4,2,34,17,16,13,0.0,0.0,1,1,39,28,14,2,0.0,5.0
15459995,2026-02-01,Hard,Moise Kouame,Elias Ymer,4,4,106,63,41,27,8.0,10.0,3,3,102,62,43,21,9.0,12.0
15460000,2026-02-01,Hard,Clement Tabur,Billy Harris,6,4,87,49,39,24,0.0,1.0,8,1,94,61,45,18,4.0,6.0
15459994,2026-02-01,Hard,Hugo Grenier,Geoffrey Blancaneaux,11,3,100,76,53,13,3.0,5.0,13,4,91,61,47,16,5.0,7.0
15459998,2026-02-01,Hard,Clement Chidekh,Martin Landaluce,5,6,105,67,41,18,8.0,14.0,8,5,103,72,46,12,6.0,12.0
15345300,2026-02-01,Hard,Carlos Alcaraz,Novak Djokovic,9,2,96,66,51,20,4.0,6.0,4,2,120,85,56,20,11.0,16.0
15459999,2026-02-01,Hard,Martin Damm Jr,Matteo Martineau,13,4,79,47,38,18,5.0,5.0,9,1,72,52,41,9,4.0,5.0
15459998,2026-02-01,Hard,Clement Chidekh,Martin Landaluce,5,6,105,67,41,18,8.0,14.0,8,5,103,72,46,12,6.0,12.0
15345300,2026-02-01,Hard,Carlos Alcaraz,Novak Djokovic,9,2,96,66,51,20,4.0,6.0,4,2,120,85,56,20,11.0,16.0
15459996,2026-02-01,Hard,Ugo Blanchet,Bernabe Zapata Miralles,4,2,34,17,16,13,0.0,0.0,1,1,39,28,14,2,0.0,5.0
15459999,2026-02-01,Hard,Martin Damm Jr,Matteo Martineau,13,4,79,47,38,18,5.0,5.0,9,1,72,52,41,9,4.0,5.0
15459997,2026-02-01,Hard,Titouan Droguet,Robin Bertrand,5,2,45,30,24,9,0.0,0.0,1,8,41,24,14,4,2.0,6.0
15459996,2026-02-01,Hard,Ugo Blanchet,Bernabe Zapata Miralles,4,2,34,17,16,13,0.0,0.0,1,1,39,28,14,2,0.0,5.0
15459997,2026-02-01,Hard,Titouan Droguet,Robin Bertrand,5,2,45,30,24,9,0.0,0.0,1,8,41,24,14,4,2.0,6.0
15463216,2026-02-02,Hard,Titouan Droguet,Ugo Blanchet,14,2,92,54,43,19,1.0,3.0,9,5,108,51,34,33,3.0,6.0
15459227,2026-02-02,Hard,Arthur Gea,Giovanni Mpetshi Perricard,2,2,23,11,10,10,0.0,0.0,1,1,20,17,12,1,0.0,1.0
15463345,2026-02-02,Hard,Martin Damm Jr,Clement Tabur,36,4,131,101,80,14,2.0,2.0,14,0,126,91,72,20,7.0,7.0
15459228,2026-02-02,Hard,Adrian Mannarino,Pedro Martinez,14,1,65,44,36,13,2.0,2.0,1,1,55,33,23,12,1.0,3.0
15463469,2026-02-02,Hard,Moise Kouame,Clement Chidekh,7,9,120,71,50,24,10.0,13.0,3,7,124,72,47,24,12.0,17.0
15463469,2026-02-02,Hard,Moise Kouame,Clement Chidekh,7,9,120,71,50,24,10.0,13.0,3,7,124,72,47,24,12.0,17.0
15464045,2026-02-02,Hard,Andrea Vavassori,Hugo Grenier,10,3,68,46,38,13,1.0,1.0,6,3,61,42,31,10,4.0,5.0
15459226,2026-02-02,Hard,Roberto Bautista Agut,Christopher O'Connell,6,0,101,70,48,18,6.0,9.0,11,1,110,60,43,25,9.0,13.0
15464045,2026-02-02,Hard,Andrea Vavassori,Hugo Grenier,10,3,68,46,38,13,1.0,1.0,6,3,61,42,31,10,4.0,5.0
15463345,2026-02-02,Hard,Martin Damm Jr,Clement Tabur,36,4,131,101,80,14,2.0,2.0,14,0,126,91,72,20,7.0,7.0
15463216,2026-02-02,Hard,Titouan Droguet,Ugo Blanchet,14,2,92,54,43,19,1.0,3.0,9,5,108,51,34,33,3.0,6.0
15463345,2026-02-02,Hard,Martin Damm Jr,Clement Tabur,36,4,131,101,80,14,2.0,2.0,14,0,126,91,72,20,7.0,7.0
15463216,2026-02-02,Hard,Titouan Droguet,Ugo Blanchet,14,2,92,54,43,19,1.0,3.0,9,5,108,51,34,33,3.0,6.0
15459227,2026-02-02,Hard,Arthur Gea,Giovanni Mpetshi Perricard,2,2,23,11,10,10,0.0,0.0,1,1,20,17,12,1,0.0,1.0
15459226,2026-02-02,Hard,Roberto Bautista Agut,Christopher O'Connell,6,0,101,70,48,18,6.0,9.0,11,1,110,60,43,25,9.0,13.0
15459228,2026-02-02,Hard,Adrian Mannarino,Pedro Martinez,14,1,65,44,36,13,2.0,2.0,1,1,55,33,23,12,1.0,3.0
15469021,2026-02-03,Hard,Titouan Droguet,Jan Choinski,14,2,59,38,33,13,2.0,2.0,4,3,83,50,32,16,7.0,9.0
15469022,2026-02-03,Hard,Ugo Blanchet,Andrea Vavassori,5,3,63,34,27,15,1.0,2.0,9,2,58,44,29,4,5.0,8.0
15459229,2026-02-03,Hard,Ugo Humbert,Botic Van de Zandschulp,9,1,58,42,32,11,3.0,3.0,9,1,47,30,26,7,1.0,3.0
15459224,2026-02-03,Hard,Arthur Fils,Valentin Royer,14,5,108,66,55,21,0.0,1.0,14,2,101,68,50,20,5.0,8.0
15459231,2026-02-03,Hard,Pablo Carreno Busta,Miomir Kecmanovic,7,2,102,69,50,13,3.0,6.0,15,4,87,52,45,13,4.0,7.0
15469022,2026-02-03,Hard,Ugo Blanchet,Andrea Vavassori,5,3,63,34,27,15,1.0,2.0,9,2,58,44,29,4,5.0,8.0
15469021,2026-02-03,Hard,Titouan Droguet,Jan Choinski,14,2,59,38,33,13,2.0,2.0,4,3,83,50,32,16,7.0,9.0
15469020,2026-02-03,Hard,Martin Damm Jr,Hubert Hurkacz,13,3,71,44,32,19,1.0,1.0,14,0,72,46,34,15,3.0,4.0
15459231,2026-02-03,Hard,Pablo Carreno Busta,Miomir Kecmanovic,7,2,102,69,50,13,3.0,6.0,15,4,87,52,45,13,4.0,7.0
15459229,2026-02-03,Hard,Ugo Humbert,Botic Van de Zandschulp,9,1,58,42,32,11,3.0,3.0,9,1,47,30,26,7,1.0,3.0
15469020,2026-02-03,Hard,Martin Damm Jr,Hubert Hurkacz,13,3,71,44,32,19,1.0,1.0,14,0,72,46,34,15,3.0,4.0
15459224,2026-02-03,Hard,Arthur Fils,Valentin Royer,14,5,108,66,55,21,0.0,1.0,14,2,101,68,50,20,5.0,8.0
15459231,2026-02-03,Hard,Pablo Carreno Busta,Miomir Kecmanovic,7,2,102,69,50,13,3.0,6.0,15,4,87,52,45,13,4.0,7.0
15441194,2026-02-04,Hard,Martin Damm Jr,Roberto Bautista Agut,11,2,39,27,22,10,0.0,0.0,2,0,51,35,18,8,3.0,7.0
15469023,2026-02-04,Hard,Aleksandar Kovacevic,Moise Kouame,13,2,91,51,42,22,1.0,1.0,10,4,78,48,36,15,4.0,8.0
15459232,2026-02-04,Hard,Stan Wawrinka,Hamad Medjedovic,5,4,76,30,25,25,4.0,5.0,10,0,65,37,26,17,4.0,6.0
15441200,2026-02-04,Hard,Adrian Mannarino,Ugo Humbert,7,2,115,75,63,21,9.0,9.0,23,3,111,73,61,17,8.0,9.0
15459225,2026-02-04,Hard,Luca Nardi,Nikoloz Basilashvili,3,0,46,28,22,15,1.0,1.0,5,3,57,28,21,11,6.0,9.0
15441189,2026-02-04,Hard,Arthur Gea,Tomas Machac,6,1,46,26,24,12,0.0,0.0,4,1,61,33,24,15,4.0,5.0
15441189,2026-02-04,Hard,Arthur Gea,Tomas Machac,6,1,46,26,24,12,0.0,0.0,4,1,61,33,24,15,4.0,5.0
15459225,2026-02-04,Hard,Luca Nardi,Nikoloz Basilashvili,3,0,46,28,22,15,1.0,1.0,5,3,57,28,21,11,6.0,9.0
15469023,2026-02-04,Hard,Aleksandar Kovacevic,Moise Kouame,13,2,91,51,42,22,1.0,1.0,10,4,78,48,36,15,4.0,8.0
15441194,2026-02-04,Hard,Martin Damm Jr,Roberto Bautista Agut,11,2,39,27,22,10,0.0,0.0,2,0,51,35,18,8,3.0,7.0
15459232,2026-02-04,Hard,Stan Wawrinka,Hamad Medjedovic,5,4,76,30,25,25,4.0,5.0,10,0,65,37,26,17,4.0,6.0
15459225,2026-02-04,Hard,Luca Nardi,Nikoloz Basilashvili,3,0,46,28,22,15,1.0,1.0,5,3,57,28,21,11,6.0,9.0
15441200,2026-02-04,Hard,Adrian Mannarino,Ugo Humbert,7,2,115,75,63,21,9.0,9.0,23,3,111,73,61,17,8.0,9.0
15441208,2026-02-05,Hard,Felix Auger-Aliassime,Stan Wawrinka,16,2,65,45,37,11,3.0,4.0,5,4,81,48,35,16,8.0,10.0
15441208,2026-02-05,Hard,Felix Auger-Aliassime,Stan Wawrinka,16,2,65,45,37,11,3.0,4.0,5,4,81,48,35,16,8.0,10.0
15441190,2026-02-05,Hard,Arthur Fils,Ugo Blanchet,14,3,67,43,33,15,0.0,2.0,10,6,81,39,29,21,6.0,9.0
15441211,2026-02-05,Hard,Tallon Griekspoor,Pablo Carreno Busta,18,2,46,28,27,13,0.0,0.0,3,2,62,40,28,11,2.0,4.0
15441190,2026-02-05,Hard,Arthur Fils,Ugo Blanchet,14,3,67,43,33,15,0.0,2.0,10,6,81,39,29,21,6.0,9.0
15441207,2026-02-05,Hard,Luca Nardi,Flavio Cobolli,7,1,46,27,21,13,2.0,2.0,3,1,58,29,14,16,5.0,9.0
15441207,2026-02-05,Hard,Luca Nardi,Flavio Cobolli,7,1,46,27,21,13,2.0,2.0,3,1,58,29,14,16,5.0,9.0
15441195,2026-02-05,Hard,Titouan Droguet,Aleksandar Kovacevic,25,3,91,52,45,25,1.0,2.0,19,4,90,59,49,19,2.0,3.0
15441211,2026-02-05,Hard,Tallon Griekspoor,Pablo Carreno Busta,18,2,46,28,27,13,0.0,0.0,3,2,62,40,28,11,2.0,4.0
15441195,2026-02-05,Hard,Titouan Droguet,Aleksandar Kovacevic,25,3,91,52,45,25,1.0,2.0,19,4,90,59,49,19,2.0,3.0
15441202,2026-02-06,Hard,Felix Auger-Aliassime,Arthur Fils,12,0,40,27,25,11,0.0,0.0,2,1,55,33,18,14,2.0,5.0
15441197,2026-02-06,Hard,Titouan Droguet,Tallon Griekspoor,21,0,71,47,39,16,0.0,0.0,8,2,83,60,45,11,1.0,1.0
15441191,2026-02-06,Hard,Martin Damm Jr,Luca Nardi,16,0,61,39,36,17,1.0,1.0,5,2,67,44,34,12,3.0,4.0
15441197,2026-02-06,Hard,Titouan Droguet,Tallon Griekspoor,21,0,71,47,39,16,0.0,0.0,8,2,83,60,45,11,1.0,1.0
15441193,2026-02-06,Hard,Adrian Mannarino,Arthur Gea,3,1,93,65,49,13,1.0,3.0,12,3,91,55,43,18,2.0,5.0
15441191,2026-02-06,Hard,Martin Damm Jr,Luca Nardi,16,0,61,39,36,17,1.0,1.0,5,2,67,44,34,12,3.0,4.0
15441193,2026-02-06,Hard,Adrian Mannarino,Arthur Gea,3,1,93,65,49,13,1.0,3.0,12,3,91,55,43,18,2.0,5.0
15441202,2026-02-06,Hard,Felix Auger-Aliassime,Arthur Fils,12,0,40,27,25,11,0.0,0.0,2,1,55,33,18,14,2.0,5.0
15500470,2026-02-07,Clay,Hugo Dellien,Genaro Alberto Olivieri,2,0,55,48,27,5,2.0,4.0,2,0,45,36,20,0,3.0,8.0
15500433,2026-02-07,Hard,Rafael Jodar,Mitchell Krueger,9,1,51,38,27,11,1.0,1.0,1,0,76,61,35,6,7.0,10.0
15504598,2026-02-07,Hard,Patrick Kypson,Pedro Sakamoto,7,2,48,33,27,8,4.0,4.0,4,1,47,30,13,9,3.0,7.0
15500437,2026-02-07,Hard,Murphy Cassone,Alex Rybakov,7,1,54,37,31,8,0.0,0.0,1,1,51,37,20,9,5.0,8.0
15500434,2026-02-07,Hard,Bernard Tomic,Krish Arora,2,0,48,35,25,8,0.0,1.0,2,1,48,26,20,7,3.0,7.0
15500436,2026-02-07,Hard,Jack Pinnington Jones,Daniel Dutra Da Silva,3,2,48,34,25,8,2.0,3.0,1,1,50,31,13,9,0.0,5.0
15500432,2026-02-07,Hard,Zachary Svajda,Georgi Georgiev,9,2,45,25,22,12,2.0,3.0,5,1,64,43,24,8,5.0,9.0
15500435,2026-02-07,Hard,Tristan Boyer,Alex Finkelstein,1,1,60,48,34,5,0.0,1.0,1,3,57,33,21,9,3.0,7.0
15441209,2026-02-07,Hard,Adrian Mannarino,Martin Damm Jr,11,3,74,47,37,14,2.0,4.0,23,3,65,45,38,9,0.0,2.0
15500472,2026-02-07,Clay,Thiago Seyboth Wild,Andrea Collarini,9,4,132,88,65,24,5.0,7.0,4,2,130,87,63,22,5.0,8.0
15500473,2026-02-07,Clay,Andrea Pellegrino,Juan Manuel La Serna,2,1,42,23,18,15,1.0,1.0,2,3,51,34,19,9,5.0,9.0
15500454,2026-02-07,Clay,Daniel Elahi Galan,Juan Bautista Torres,1,1,59,45,32,10,0.0,1.0,1,0,54,35,21,11,0.0,3.0
15500439,2026-02-07,Hard,Sho Shimabukuro,Thai-Son Kwiatkowski,5,0,44,21,19,15,1.0,1.0,2,9,51,28,19,8,4.0,8.0
15498325,2026-02-07,Hard,Hugo Grenier,Jan Choinski,3,2,58,37,22,13,3.0,6.0,1,4,66,34,18,12,4.0,10.0
15498468,2026-02-07,Hard,Mees Rottgering,Kyrian Jacquet,2,4,101,57,35,19,5.0,10.0,4,7,76,38,29,15,4.0,8.0
15498470,2026-02-07,Hard,Hamad Medjedovic,Nikoloz Basilashvili,21,5,57,40,33,9,1.0,1.0,4,5,49,22,20,13,1.0,3.0
15502399,2026-02-07,Hard,Thijs Boogaard,Kimmer Coppejans,4,4,97,54,35,25,3.0,7.0,5,12,96,43,31,25,8.0,12.0
15498471,2026-02-07,Hard,Luka Pavlovic,Billy Harris,11,2,71,42,34,11,4.0,5.0,4,1,51,29,18,13,2.0,5.0
15500470,2026-02-07,Clay,Hugo Dellien,Genaro Alberto Olivieri,2,0,55,48,27,5,2.0,4.0,2,0,45,36,20,0,3.0,8.0
15498326,2026-02-07,Hard,Christopher O'Connell,Vitaliy Sachko,7,0,62,36,28,15,4.0,5.0,3,3,63,45,29,7,3.0,7.0
15498467,2026-02-07,Hard,Roberto Carballes Baena,Pablo Carreno Busta,13,4,80,45,35,19,4.0,5.0,1,1,78,45,34,15,2.0,5.0
15500454,2026-02-07,Clay,Daniel Elahi Galan,Juan Bautista Torres,1,1,59,45,32,10,0.0,1.0,1,0,54,35,21,11,0.0,3.0
15500472,2026-02-07,Clay,Thiago Seyboth Wild,Andrea Collarini,9,4,132,88,65,24,5.0,7.0,4,2,130,87,63,22,5.0,8.0
15500455,2026-02-07,Clay,Francesco Passaro,Nicolas Kicker,8,0,55,41,30,11,3.0,3.0,3,1,60,40,26,8,5.0,8.0
15500453,2026-02-07,Clay,Marco Cecchinato,Santiago Rodriguez Taverna,1,0,48,32,25,11,0.0,0.0,3,4,70,40,24,14,6.0,9.0
15500473,2026-02-07,Clay,Andrea Pellegrino,Juan Manuel La Serna,2,1,42,23,18,15,1.0,1.0,2,3,51,34,19,9,5.0,9.0
15500471,2026-02-07,Clay,Lautaro Midon,Felipe Meligeni Alves,7,1,54,36,25,8,5.0,7.0,0,2,57,44,21,3,4.0,10.0
15498472,2026-02-07,Hard,Hugo Gaston,Alec Deckers,7,4,110,52,43,33,3.0,4.0,18,1,114,51,40,32,6.0,8.0
